"IDCNTRY","YVar","EqVar","EqVarValue","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Norway (5th Grade)","erea","adClickSituation","1_0",169,2671.637708,4.70035874448327,0.451843427430241,554.56158895108,7.3808440891946,3610,3610
"Norway (5th Grade)","erea","adClickSituation","1_1",70,1043.332869,1.83559273756551,0.24818989589786,555.361532894333,12.8672540008803,3610,3610
"Norway (5th Grade)","erea","adClickSituation","1_NA",4,75.2506949999999,0.132392674804878,0.0785140613267586,556.364288465553,45.5426435707484,3610,3610
"Norway (5th Grade)","erea","adClickSituation","NA_0",3,47.8314209999999,0.0841524422586159,0.0611196262849214,483.945539682366,50.7150112881536,3610,3610
"Norway (5th Grade)","erea","adClickSituation","NA_NA",13,162.799969,0.28642291415463,0.109832659365665,543.762257456249,21.26373246232,3610,3610
"Portugal","erea","adClickSituation","0_0",4071,83067.4625329999,89.0489650266296,0.596298908717999,526.769918424778,2.19764309921375,4558,4558
"Portugal","erea","adClickSituation","0_1",201,4069.845714,4.36290621620696,0.388213687830625,498.91661205194,5.03938836162508,4558,4558
"Portugal","erea","adClickSituation","0_NA",3,57.3171249999999,0.0614444031864377,0.0358307135703653,515.003696698307,35.0882351916418,4558,4558
"Portugal","erea","adClickSituation","1_0",188,4115.20066399999,4.41152707488228,0.394982843078553,475.130255856211,6.29764040164148,4558,4558
"Portugal","erea","adClickSituation","1_1",92,1906.419018,2.04369599459646,0.278624243352542,482.272691990754,10.3273879043496,4558,4558
"Portugal","erea","adClickSituation","NA_0",3,66.6611629999999,0.0714612844982863,0.0420347020662239,563.736366744302,43.8125880603915,4558,4558
"Singapore","erea","adClickSituation","0_0",5421,33497.283219,85.6116890708174,0.512034189103762,588.595214759617,3.04323116045442,6320,6320
"Singapore","erea","adClickSituation","0_1",357,2263.367284,5.78466901043962,0.314874929734245,597.287278935518,5.5487187206189,6320,6320
"Singapore","erea","adClickSituation","0_NA",13,75.1477679999999,0.192061168254169,0.0583955809272893,523.83958860941,23.533963698789,6320,6320
"Singapore","erea","adClickSituation","1_0",282,1722.828541,4.40317086045837,0.281980526339548,564.690313475046,6.86398539316812,6320,6320
"Singapore","erea","adClickSituation","1_1",243,1537.548104,3.92963481099296,0.274002286438584,595.180759272524,7.89374969986712,6320,6320
"Singapore","erea","adClickSituation","1_NA",2,15.139318,0.0386927673174721,0.0273753008622949,408.36328717087,44.0426484939475,6320,6320
"Singapore","erea","adClickSituation","NA_0",2,15.683005,0.0400823117199699,0.0285941830547772,635.756853668135,81.0765522766551,6320,6320
"Slovenia","erea","adClickSituation","0_0",3925,17773.538593,91.143364247759,0.527030902181757,526.445931757778,2.05141436086313,4303,4303
"Slovenia","erea","adClickSituation","0_1",140,616.081736999999,3.15928996738433,0.318931744671457,507.402138565137,7.11144193429468,4303,4303
"Slovenia","erea","adClickSituation","0_NA",3,20.54604,0.105360854158021,0.0706345115319061,496.406582185314,76.2537011222399,4303,4303
"Slovenia","erea","adClickSituation","1_0",170,831.944302999999,4.26624120151519,0.517671212953781,514.668841755038,8.29281009955625,4303,4303
"Slovenia","erea","adClickSituation","1_1",61,246.554861,1.26434245975244,0.204525201043832,500.785527322902,11.6151590845025,4303,4303
"Slovenia","erea","adClickSituation","1_NA",1,2.880464,0.0147711260861669,0.0147657610978695,NA,NA,4303,4303
"Slovenia","erea","adClickSituation","NA_0",2,7.73177199999999,0.0396488132056137,0.0395035517406231,562.446447999999,NA,4303,4303
"Slovenia","erea","adClickSituation","NA_1",1,1.361404,0.00698133013924562,0.00698232934195425,NA,NA,4303,4303
"Sweden","erea","adClickSituation","0_0",3524,96075.6133989999,91.6596174816691,0.719729435448622,561.044205611253,2.21899528308193,3879,3879
"Sweden","erea","adClickSituation","0_1",131,3259.630953,3.10980607578924,0.276479804522207,554.350489738047,8.3460023413523,3879,3879
"Sweden","erea","adClickSituation","0_NA",72,1401.474989,1.33705793652735,0.500754550362136,521.573273432854,14.8965467262059,3879,3879
"Sweden","erea","adClickSituation","1_0",113,2998.104509,2.86030036908271,0.376367603570738,526.139285715156,9.58011203699132,3879,3879
"Sweden","erea","adClickSituation","1_1",28,760.657026999999,0.725694374076089,0.174205802106968,549.002889946111,17.7665772932928,3879,3879
"Sweden","erea","adClickSituation","1_NA",1,8.87362599999999,0.00846576083212246,0.00848621219087957,NA,NA,3879,3879
"Sweden","erea","adClickSituation","NA_0",10,313.46608,0.299058002023408,0.119277219544579,555.922053884295,25.0976154686499,3879,3879
"Chinese Taipei","erea","adClickSituation","0_0",3128,142773.862924,72.2050978386681,0.994142618654716,549.64234820356,2.02120058964178,4299,4299
"Chinese Taipei","erea","adClickSituation","0_1",439,20034.355987,10.1319849764524,0.634340033148052,539.557115648527,4.00363899047711,4299,4299
"Chinese Taipei","erea","adClickSituation","0_NA",3,104.706685,0.0529533647122237,0.0331977757233812,555.510962522436,31.0379175582846,4299,4299
"Chinese Taipei","erea","adClickSituation","1_0",395,18752.954085,9.48394094507519,0.484629064891643,529.973537913963,4.22291751958627,4299,4299
"Chinese Taipei","erea","adClickSituation","1_1",334,16067.891476,8.12602287509206,0.549359019397936,535.982931957883,5.16187052704327,4299,4299
"United States","erea","adClickSituation","0_0",3493,3071250.477796,85.8135787408587,1.09795739655706,559.635351373466,2.35192893903891,4090,4090
"United States","erea","adClickSituation","0_1",211,176887.96955,4.94241346091141,0.46337749067271,545.772301647034,7.00770099244696,4090,4090
"United States","erea","adClickSituation","0_NA",50,36637.513244,1.02368600358817,0.681093132486733,522.421533660387,9.61753270648293,4090,4090
"United States","erea","adClickSituation","1_0",203,179956.155539,5.02814141500117,0.392398680980922,526.795730246296,7.72352748753423,4090,4090
"United States","erea","adClickSituation","1_1",125,109865.462924,3.06974264121085,0.388405753287612,547.275972279854,9.52012238913145,4090,4090
"United States","erea","adClickSituation","1_NA",3,1928.944271,0.0538964868814525,0.0440653681704285,522.427593249969,30.0905364653974,4090,4090
"United States","erea","adClickSituation","NA_0",3,1534.806409,0.042883910505799,0.0255182495934166,601.638437074027,51.7853844921689,4090,4090
"United States","erea","adClickSituation","NA_NA",2,918.271001999999,0.0256573410424418,0.0187749217769799,620.289385979266,46.4068052986885,4090,4090
