"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Norway (5th Grade)","en11ztiml_seconds","(Intercept)",3610,1427,1666.7529907449,19.4883949257494,85.5254112560429,"154.217037755599",0,0.000490456537985057
"Norway (5th Grade)","en11ztiml_seconds","en11zadz_d_clicked1",3610,1427,43.2196951651833,71.3561125008968,0.605690159545059,"85.987846913163",0.546315961472111,0.000490456537985057
"Norway (5th Grade)","en11ttiml_seconds","(Intercept)",3610,1434,1644.24202626282,20.4081874151846,80.5677639474946,"166.528244422368",0,0.000469636741000538
"Norway (5th Grade)","en11ttiml_seconds","en11tadz_d_clicked1",3610,1434,-37.2736836090172,50.4678447464891,-0.738563015643942,"82.2996459979894",0.462273429072496,0.000469636741000538
"Norway (5th Grade)","en11mtimr_seconds","(Intercept)",3610,1425,121.158040147052,8.08489754333317,14.985723628243,"64.1350657627856",0,0.000305274967076437
"Norway (5th Grade)","en11mtimr_seconds","en11madz_d_clicked1",3610,1425,10.9284294735548,18.1714432875387,0.601406795301125,"47.9918350825547",0.550399484963239,0.000305274967076437
"Norway (5th Grade)","en11rtimr_seconds","(Intercept)",3610,1414,144.691815708015,11.5250146685111,12.554588420902,"56.4963078562029",0,0.00507711012564311
"Norway (5th Grade)","en11rtimr_seconds","en11radz_d_clicked1",3610,1414,58.0326510569547,25.8900397985585,2.24150489950911,"62.0011784693236",0.0285824395849583,0.00507711012564311
"Norway (5th Grade)","en11btimr_seconds","(Intercept)",3610,1443,124.635370025534,7.36427630989625,16.9243201613779,"66.8105982964632",0,0.00791006711752583
"Norway (5th Grade)","en11btimr_seconds","en11badz_d_clicked1",3610,1443,64.6839961418304,41.6262035840885,1.55392494564543,"15.4895556435781",0.140393882959869,0.00791006711752583
"Norway (5th Grade)","en11ztimr_seconds","(Intercept)",3610,1427,128.141715399471,9.54771256607215,13.4211953400047,"58.6338150214601",0,0.00168283678158477
"Norway (5th Grade)","en11ztimr_seconds","en11zadz_d_clicked1",3610,1427,32.9008294521886,27.1382374451678,1.2123421618174,"36.6985875327334",0.233128757394754,0.00168283678158477
"Norway (5th Grade)","en11ttimr_seconds","(Intercept)",3610,1434,144.047920261904,10.3915287945492,13.8620527460274,"77.6635317979197",0,0.00142540789264478
"Norway (5th Grade)","en11ttimr_seconds","en11tadz_d_clicked1",3610,1434,28.2173731364681,21.271225427307,1.32655136550073,"52.7300900335133",0.190373867468995,0.00142540789264478
"Portugal","en11mtims_seconds","(Intercept)",4558,1826,1919.77866195727,11.1473071531955,172.219051253733,"110.938430893639",0,0.00066161337706592
"Portugal","en11mtims_seconds","en11madz_d_clicked1",4558,1826,-37.4545423935813,47.5188846340399,-0.788203314998496,"89.0004448246276",0.432672163672677,0.00066161337706592
