"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Canada","erea","en11radz_d_clicked + itsex","0","GIRL",1734,49150.5024719999,50.5385501110773,1.4606977352142,548.833511004375,"4.02426965919524",9154,3534
"Canada","erea","en11radz_d_clicked + itsex","0","BOY",1643,48102.9849429999,49.4614498889227,1.4606977352142,542.93988282048,"4.79449193633781",9154,3534
"Canada","erea","en11radz_d_clicked + itsex","1","GIRL",58,2371.837184,50.4655187392233,6.36913416315585,527.080754240048,"12.3644803859121",9154,3534
"Canada","erea","en11radz_d_clicked + itsex","1","BOY",99,2328.079201,49.5344812607767,6.36913416315584,540.141059515337,"18.0861723290749",9154,3534
"Canada","erea","en11badz_d_clicked + itsex","0","GIRL",1708,49768.9446209999,51.6117105245584,1.96148634817067,549.736100529852,"3.97696775774881",9154,3506
"Canada","erea","en11badz_d_clicked + itsex","0","BOY",1619,46660.6139329999,48.3882894754416,1.96148634817067,542.754961281766,"4.84811487753944",9154,3506
"Canada","erea","en11badz_d_clicked + itsex","1","GIRL",56,1346.268722,28.9449628034698,6.0400223437726,449.104096081031,"53.6954625822587",9154,3506
"Canada","erea","en11badz_d_clicked + itsex","1","BOY",123,3304.864296,71.0550371965303,6.0400223437726,495.139896652925,"18.1853283414241",9154,3506
"Canada","erea","en11zadz_d_clicked + itsex","0","GIRL",1674,45940.7825599999,48.3389706413679,1.36997504654868,548.786152757051,"5.13643472561679",9154,3449
"Canada","erea","en11zadz_d_clicked + itsex","0","BOY",1627,49098.0276389999,51.6610293586321,1.36997504654867,543.726157031612,"5.10199649994171",9154,3449
"Canada","erea","en11zadz_d_clicked + itsex","1","GIRL",48,1290.836335,27.7807601224249,8.97398184365487,473.42975585417,"17.4232746351355",9154,3449
"Canada","erea","en11zadz_d_clicked + itsex","1","BOY",100,3355.675601,72.2192398775751,8.97398184365487,455.687503156202,"14.7970816851455",9154,3449
"Canada","erea","en11tadz_d_clicked + itsex","0","GIRL",1675,48755.1054349999,50.2456803728416,1.47877269560078,546.024292760437,"4.83891615424967",9154,3498
"Canada","erea","en11tadz_d_clicked + itsex","0","BOY",1691,48278.3212659999,49.7543196271584,1.47877269560079,534.995176967331,"3.39484490343508",9154,3498
"Canada","erea","en11tadz_d_clicked + itsex","1","GIRL",38,1050.371014,25.4596676295749,6.89661026797239,524.849906474041,"19.0561866143339",9154,3498
"Canada","erea","en11tadz_d_clicked + itsex","1","BOY",94,3075.256348,74.5403323704251,6.89661026797239,543.231077278258,"12.6838359456918",9154,3498
"Denmark","erea","en11madz_d_clicked + itsex","0","GIRL",467,10225.502052,51.4039300774432,1.65256514566449,560.591397313573,"3.81525126661752",2506,1002
"Denmark","erea","en11madz_d_clicked + itsex","0","BOY",448,9666.94982199999,48.5960699225568,1.65256514566449,552.612197211066,"4.23932963056043",2506,1002
"Denmark","erea","en11madz_d_clicked + itsex","1","GIRL",29,662.194720999999,32.3242603538269,5.96953638661003,534.774017909386,"11.1147322008643",2506,1002
"Denmark","erea","en11madz_d_clicked + itsex","1","BOY",58,1386.405042,67.6757396461731,5.96953638661001,555.984458838413,"8.97127186937708",2506,1002
"Denmark","erea","en11radz_d_clicked + itsex","0","GIRL",468,10196.425147,48.2990061363361,1.7202215822557,560.486504627464,"4.47056981728767",2506,991
"Denmark","erea","en11radz_d_clicked + itsex","0","BOY",486,10914.620323,51.7009938636639,1.7202215822557,558.751582598588,"3.62414544507575",2506,991
"Denmark","erea","en11radz_d_clicked + itsex","1","GIRL",16,359.668192,46.6935486994072,8.42735090539856,528.453697623707,"15.4081540221593",2506,991
"Denmark","erea","en11radz_d_clicked + itsex","1","BOY",21,410.605651,53.3064513005928,8.42735090539856,588.034165239871,"13.2928517849308",2506,991
"Denmark","erea","en11badz_d_clicked + itsex","0","GIRL",489,10803.234385,53.0860435105347,1.48534282309729,564.654293102828,"3.4704690302687",2506,994
"Denmark","erea","en11badz_d_clicked + itsex","0","BOY",436,9547.18857099999,46.9139564894653,1.4853428230973,558.620019399565,"4.028386192146",2506,994
"Denmark","erea","en11badz_d_clicked + itsex","1","GIRL",16,347.735969,22.7544804506241,5.32392246906242,525.7362368424,"21.6440234449842",2506,994
"Denmark","erea","en11badz_d_clicked + itsex","1","BOY",53,1180.472815,77.2455195493759,5.32392246906242,526.743840328144,"12.7998820472604",2506,994
"Denmark","erea","en11zadz_d_clicked + itsex","0","GIRL",485,10610.908103,50.1147087349285,1.82486088342332,567.356269553204,"3.97877719946317",2506,1001
"Denmark","erea","en11zadz_d_clicked + itsex","0","BOY",481,10562.332989,49.8852912650715,1.82486088342333,557.44768438305,"3.78480855764677",2506,1001
"Denmark","erea","en11zadz_d_clicked + itsex","1","GIRL",17,448.704898,52.6290716473147,9.60096261463023,556.199925757769,"12.3951329562324",2506,1001
"Denmark","erea","en11zadz_d_clicked + itsex","1","BOY",18,403.875024,47.3709283526853,9.60096261463024,515.27671812504,"23.9664977876665",2506,1001
"Denmark","erea","en11tadz_d_clicked + itsex","0","GIRL",528,12054.421289,56.1664468643372,1.71828082970749,553.899351743553,"4.62298742221575",2506,1015
"Denmark","erea","en11tadz_d_clicked + itsex","0","BOY",439,9407.54036599999,43.8335531356628,1.71828082970749,558.456414025394,"3.97992603352088",2506,1015
"Denmark","erea","en11tadz_d_clicked + itsex","1","GIRL",24,492.040305,47.9087531139271,8.23935616390434,551.244134593927,"16.0497942759421",2506,1015
"Denmark","erea","en11tadz_d_clicked + itsex","1","BOY",24,534.996035999999,52.0912468860729,8.23935616390434,526.634492227638,"11.5449229333523",2506,1015
"Georgia","erea","en11madz_d_clicked + itsex","0","GIRL",963,7070.62601599999,46.9315566260374,1.73520230137601,484.822200892499,"4.1246542779955",5557,2198
"Georgia","erea","en11madz_d_clicked + itsex","0","BOY",1025,7995.19861099999,53.0684433739626,1.735202301376,474.863859836527,"4.00025297314676",5557,2198
"Georgia","erea","en11madz_d_clicked + itsex","1","GIRL",85,651.567727999999,41.9121799671761,4.75532319428925,440.18276934726,"10.7821483723394",5557,2198
"Georgia","erea","en11madz_d_clicked + itsex","1","BOY",125,903.034605999999,58.0878200328239,4.75532319428925,438.95515573511,"16.8191889787569",5557,2198
"Georgia","erea","en11radz_d_clicked + itsex","0","GIRL",1001,7577.92135099999,49.8436054942425,1.62281738733148,487.663635179396,"3.86526745152092",5557,2199
"Georgia","erea","en11radz_d_clicked + itsex","0","BOY",1016,7625.47590699999,50.1563945057575,1.62281738733148,471.837359852674,"4.53233388451553",5557,2199
"Georgia","erea","en11radz_d_clicked + itsex","1","GIRL",80,646.751828999999,39.4992734475025,4.63412801076386,437.106269180397,"8.87245066409412",5557,2199
"Georgia","erea","en11radz_d_clicked + itsex","1","BOY",102,990.624690999999,60.5007265524975,4.63412801076387,443.66887923197,"12.7646022665327",5557,2199
"Georgia","erea","en11badz_d_clicked + itsex","0","GIRL",979,7615.85151699999,51.1384172886247,1.50872476932018,495.823343744625,"4.10009692250392",5557,2197
"Georgia","erea","en11badz_d_clicked + itsex","0","BOY",946,7276.77113499999,48.8615827113753,1.50872476932019,476.776989777933,"4.9034855826613",5557,2197
"Georgia","erea","en11badz_d_clicked + itsex","1","GIRL",107,767.093081999999,39.8578166836715,3.80916145994941,454.521412389112,"12.5451859497478",5557,2197
"Georgia","erea","en11badz_d_clicked + itsex","1","BOY",165,1157.48068,60.1421833163285,3.80916145994941,412.824842431997,"11.039643767266",5557,2197
"Georgia","erea","en11zadz_d_clicked + itsex","0","GIRL",986,7548.69882099999,50.7648037201554,1.37565909637456,484.850333156676,"3.66676406971131",5557,2232
"Georgia","erea","en11zadz_d_clicked + itsex","0","BOY",1006,7321.24702299999,49.2351962798446,1.37565909637456,474.756264224947,"3.98200794844762",5557,2232
"Georgia","erea","en11zadz_d_clicked + itsex","1","GIRL",124,833.990027999999,48.9343220829652,4.54687851218729,440.233821234956,"9.74098863390411",5557,2232
"Georgia","erea","en11zadz_d_clicked + itsex","1","BOY",116,870.314828999999,51.0656779170348,4.54687851218729,436.869156196642,"9.73938029888854",5557,2232
"Georgia","erea","en11tadz_d_clicked + itsex","0","GIRL",981,7631.06498899999,50.016769330952,1.54938974162123,488.593776193684,"4.15136216804118",5557,2212
"Georgia","erea","en11tadz_d_clicked + itsex","0","BOY",1028,7625.94799099999,49.983230669048,1.54938974162123,472.796441014148,"4.30679461675001",5557,2212
"Georgia","erea","en11tadz_d_clicked + itsex","1","GIRL",92,610.002829999999,42.0164176254941,4.76910959923771,451.896313657583,"9.5279318012748",5557,2212
"Georgia","erea","en11tadz_d_clicked + itsex","1","BOY",111,841.817349999999,57.9835823745059,4.7691095992377,435.650091187863,"12.7824266005925",5557,2212
"Ireland","erea","en11madz_d_clicked + itsex","0","GIRL",452,11211.167147,51.1847819832148,2.13163492740648,572.895274050175,"3.72933410374461",2473,980
"Ireland","erea","en11madz_d_clicked + itsex","0","BOY",435,10692.153943,48.8152180167852,2.13163492740649,566.406718999732,"4.05980956588173",2473,980
"Ireland","erea","en11madz_d_clicked + itsex","1","GIRL",37,1037.994558,44.0405390943082,6.32868412559775,573.545673585711,"15.3415057782059",2473,980
"Ireland","erea","en11madz_d_clicked + itsex","1","BOY",56,1318.912463,55.9594609056918,6.32868412559774,545.48274713586,"11.5876359846649",2473,980
"Ireland","erea","en11radz_d_clicked + itsex","0","GIRL",485,12383.356978,51.8312604641248,1.77488135898226,575.072662626626,"3.75889194573649",2473,1009
"Ireland","erea","en11radz_d_clicked + itsex","0","BOY",470,11508.319333,48.1687395358753,1.77488135898225,559.407862566151,"4.12846549051311",2473,1009
"Ireland","erea","en11radz_d_clicked + itsex","1","GIRL",18,445.330745,33.9614150727411,6.28735076282942,527.951536938213,"23.7276252808138",2473,1009
